Unnamed: 0,question_id,query,difficulty,function,collection,step,correct_context,response,retrieved_docs,mmr,precision,recall,f1,correctness_LLM,simple_match,hit_rate
30,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter constructorStandings for Japanese constructors,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for filtering data based on specific criteria is `count`. 

**Description:** The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, making it suitable for filtering constructor standings for Japanese constructors by counting their occurrences.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.0,0.0,0.0,0.0,0,1.0,0
31,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter constructorResults for constructors with 0 points,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for your problem is `count`. 

**Description**: The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts. In your case, you can use it to count the occurrences of constructors with 0 points in the relevant column.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.0,0.0,0.0,0.0,0,1.0,0
32,951,How many Japanese constructors have 0 points in 2 races?,simple,filter,formula_1,filter races to identify the two specific races,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for your problem is `count`. 

**Description**: The function `count` aims to count the occurrences of specific values in a specified column of a DataFrame, which can be used to filter races based on certain criteria. It allows for optional grouping by another column, making it suitable for identifying and counting specific races within the dataset.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.0,0.0,0.0,0.0,0,1.0,0
33,951,How many Japanese constructors have 0 points in 2 races?,simple,combine,formula_1,combine filtered constructorStandings and constructorResults to identify Japanese constructors with 0 points in the two races,"function name:combine
description: combines to data products via a join
filter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]
","The most fitting function for your problem is `combineProducts`. 

**Description:** The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products. In your case, it can be used to combine the filtered `constructorStandings` and `constructorResults` dataframes to identify Japanese constructors with 0 points in the two races.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",1.0,0.25,1.0,0.4,0,1.0,1
34,951,How many Japanese constructors have 0 points in 2 races?,simple,count,formula_1,count the number of Japanese constructors identified,"function name:count
base_api: http://127.0.0.1:5200/count
description: counts the occurences of a specific value or values
filter_dict: [{'columns': 'a column in which the value to count is present'}, {'value': 'the value to count '}]
","The most fitting function for your problem is `count`. 

**Description**: The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts. This function can be utilized to count the number of occurrences of Japanese constructors in the relevant column of your dataset.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.25,0.25,1.0,0.4,1,1.0,1
35,951,How many Japanese constructors have 0 points in 2 races?,simple,returnResult,formula_1,return finished product,"function name:returnResult
description: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe
filter_dict: [{'columns': 'which columns to retrun/extract'}]
","The most fitting function for your problem is `combineProducts`. 

**Description**: The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n']",0.0,0.0,0.0,0.0,0,0.0,0
36,737,What is Copycat's race?,simple,retrieve,superhero,retrieve race dataset,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving a race dataset is `retrieve`. 

**Description:** The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval, making it suitable for accessing specific datasets like a race dataset.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",0.25,0.25,1.0,0.4,1,1.0,1
37,737,What is Copycat's race?,simple,filter,superhero,filter for Copycat's race,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for filtering data based on specific criteria is the `count` function. 

**Description:** The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts. This function can be utilized to filter for occurrences of ""Copycat's race"" in the relevant column.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",0.0,0.0,0.0,0.0,0,1.0,0
38,737,What is Copycat's race?,simple,retrieve,superhero,retrieve foreign_data dataset,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving the foreign_data dataset is `retrieve`. 

**Description**: The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",0.25,0.25,1.0,0.4,1,1.0,1
39,737,What is Copycat's race?,simple,filter,superhero,filter for Copycat's characteristics,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for filtering data based on specific characteristics is the `count` function. 

**Description:** The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts. This function can be utilized to filter and analyze characteristics related to Copycat by specifying the relevant criteria.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",0.0,0.0,0.0,0.0,0,1.0,0
40,737,What is Copycat's race?,simple,combine,superhero,combine race from race dataset and characteristics from foreign_data dataset,"function name:combine
description: combines to data products via a join
filter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]
","The most fitting function for your problem is `combineProducts`. 

**Description**: The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",1.0,0.25,1.0,0.4,0,1.0,1
41,737,What is Copycat's race?,simple,returnResult,superhero,return finished product,"function name:returnResult
description: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe
filter_dict: [{'columns': 'which columns to retrun/extract'}]
","The most fitting function for your problem is `retrieve`. 

**Description**: The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval, allowing you to obtain the finished product you are looking for.","['function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', ""function name: retrieve:\n The function `retrieve` aims to fetch a specified data product by taking the product's name and a list of requested columns as input arguments. It utilizes a filter dictionary to identify the product URL for retrieval.\n""]",0.0,0.0,0.0,0.0,0,0.0,0
42,424,What proportion of cards do not have a text box with a normal layout?,simple,retrieve,card_games,retrieve card dataset,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving a card dataset is `combineProducts`. 

**Description:** The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n']",0.0,0.0,0.0,0.0,0,0.0,0
44,424,What proportion of cards do not have a text box with a normal layout?,simple,retrieve,card_games,retrieve posts dataset,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving a posts dataset is `combineProducts`. 

**Description:** The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n']",0.0,0.0,0.0,0.0,0,0.0,0
46,424,What proportion of cards do not have a text box with a normal layout?,simple,combine,card_games,combine results from card analysis and statistical methods,"function name:combine
description: combines to data products via a join
filter_dict: [{'columns_left': 'which columns of the first data product to match on'}, {'columns_right': 'which columns of the second data product to match on'}, {'type': 'equal or unequal'}]
","The most fitting function for your problem is `combineProducts`. 

Description: The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n']",0.25,0.25,1.0,0.4,0,1.0,1
47,424,What proportion of cards do not have a text box with a normal layout?,simple,returnResult,card_games,return finished product,"function name:returnResult
description: retrieves or extracts  the previously computed data, specified  by the columns in a dataframe
filter_dict: [{'columns': 'which columns to retrun/extract'}]
","The most fitting function for your requirement is `combineProducts`. 

**Description:** The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: count:\n The function `count` aims to count the occurrences of a specific value or values in a specified column of a DataFrame, optionally grouping the results by another column. It processes a filter dictionary to determine the target column and value for counting, and returns a DataFrame with the counts.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n']",0.0,0.0,0.0,0.0,0,0.0,0
48,341,What are the borderless cards available without powerful foils?,simple,retrieve,card_games,retrieve Magic: The Gathering Card Data,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving Magic: The Gathering Card Data is `applyFilter`. 

**Description**: The function `applyFilter` filters a data product based on specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, making it suitable for refining and retrieving specific card data from a dataset.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n']",0.0,0.0,0.0,0.0,0,0.0,0
49,341,What are the borderless cards available without powerful foils?,simple,filter,card_games,filter for borderless cards,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for filtering borderless cards is `applyFilter`. 

**Description:** The function `applyFilter` filters a data product based on specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly. This function can be used to filter for borderless cards by specifying the appropriate conditions in the filter dictionary.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n']",0.25,0.25,1.0,0.4,0,1.0,1
50,341,What are the borderless cards available without powerful foils?,simple,filter,card_games,filter for non-foil cards,"function name:filter
base_api: http://127.0.0.1:5200/filter
description: filters a data product based on the provided filterdict, it filters row wise keeping all input columns
filter_dict: [{'conditions': 'a dict ith the corresponding columns and their values'}]
example: {'condition':{'location':'berlin','year':{'min':2002,'max':2007}}
","The most fitting function for filtering non-foil cards is `applyFilter`. 

**Description:** The function `applyFilter` filters a data product based on specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, making it suitable for filtering non-foil cards based on the desired criteria.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n']",0.25,0.25,1.0,0.4,0,1.0,1
51,341,What are the borderless cards available without powerful foils?,simple,retrieve,card_games,retrieve Core Set Information,"function name:retrieve
description: retrieves the specified data product, takes the data products name and a list of requested columns as arguments
filter_dict: [{'product': 'product url'}]
","The most fitting function for retrieving Core Set Information is `applyFilter`. 

**Description:** The function `applyFilter` filters a data product based on specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, making it suitable for extracting specific information from a dataset, such as Core Set Information.","['function name: max:\n The function `getMax` retrieves the maximum value from specified columns in a given dataframe, returning either a single maximum value or the top rows based on the provided filters. It allows users to specify which columns to consider and how many rows to return, facilitating data analysis.\n', 'function name: combine:\n The function `combineProducts` aims to merge two data products (dataframes or series) based on specified matching columns and conditions, allowing for both equal and unequal joins. It processes the input data according to the provided filter criteria, ensuring that the resulting dataset reflects the desired relationships between the two data products.\n', 'function name: min:\n The function `getMin` retrieves the minimum value for a specified list of columns in a dataframe, returning either a single value or a specified number of rows containing the minimum values. It processes the input filter dictionary to determine the columns and the number of rows to return.\n', 'function name: filter:\n The function `applyFilter` filters a data product based on the specified conditions in the `filter_dict`, allowing for row-wise filtering while retaining all input columns. It processes various types of conditions, including ranges, lists, and specific values, to refine the DataFrame accordingly.\n']",0.0,0.0,0.0,0.0,0,0.0,0
