,Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
34,CO2,Agriculture,FRA,France and Monaco,2.78457141498,2.78457141498,2.78457141498,2.78457141498,2.5519999869596,2.8945714132536,3.0155714078303,3.1035714089734,3.4335714015471,3.8185713898532,3.5152856758507,3.6504285227094,3.4807142307001,3.6347142312746,3.6818570992803,3.8829999369983,4.1933570608611,4.1117999256894,4.0648142117171,3.9887570668523,4.0050999274927,4.0039999224277,2.5048570743775,2.7107142129596,3.5316285069274,3.7407856615915,3.8735713657351,4.0058856503621,3.864457076872,4.1408713549097,3.6664570858375,3.8548713595117,3.7583332657325,3.7923808827771,3.80144278528,2.9852951564669,2.8081427829315,3.0595713389832,2.6952618165612,2.7469618251237,2.7609998876781,2.4005665922472,2.7470665705124,2.6398951408665,2.5766189450147,2.7206665284641,2.7342331833263,2.614699862049,2.4916570198482,2.5128189386675,1.9242141960992,2.0937189429288,1.9855087688384,2.231797122624
37,CO2,Agriculture,GRC,Greece,0.47771428580427,0.47771428580427,0.47771428580427,0.47771428580427,0.43717142863702,0.42931428577866,0.50945714271336,0.52847142811388,0.63611428507929,0.68498571361925,0.6221285709854,0.60751428460762,0.69347142624639,0.74658571254098,0.70148571313521,0.78885714017892,0.69614285473339,0.58535714056457,0.62495714080311,0.62024285462731,0.62165714082458,0.60751428356379,0.59242857008385,0.4714285703531,0.54685714179902,0.4682857132225,0.54214285579537,0.49028571321766,0.37609523700554,0.37399999891026,0.37190476024349,0.33942857033638,0.32999999890586,0.33314285604878,0.29857142746962,0.29857142746786,0.25299999917422,0.24199999888474,0.14457142801163,0.19328571344114,0.24199999888826,0.20166666354686,0.19380951868934,0.17730951797464,0.19663808560318,0.20150951260311,0.20559522626026,0.2110952269765,0.18752379868594,0.19192379754182,0.19349522582647,0.1482904668035,0.14870343196508,0.14302605786053
39,CO2,Agriculture,HRV,Croatia,0.03889711510598,0.03889711510598,0.03889711510598,0.03889711510598,0.039306558422885,0.041012572243322,0.043196269933483,0.04435635933138,0.046403575915906,0.053637074514561,0.050498009084956,0.051862820141306,0.053910036725831,0.04435635933138,0.086392539866965,0.092124746303636,0.067012222866793,0.073358594278821,0.053978277278649,0.090555213588833,0.073495075384456,0.047768386972256,0.090759935247286,0.072334985986559,0.081714275436114,0.053428562859029,0.066314275485915,0.10999998114298,0.053428562857269,0.058142848285903,0.072757131685941,0.057985705857375,0.083914273886091,0.082238081809691,0.079147606562114,0.089571415714663,0.097428557143234,0.097638080952762,0.098999985428949,0.061442845971429,0.087371417486242,0.080142842571429,0.094285697142857,0.092714268857143,0.078571414285714,0.095857130007543,0.098999983030269,0.090514270573333,0.090199984630269,0.091299985230181,0.098371411715279,0.071657130744366,0.066191626489276,0.061031910730311
40,CO2,Agriculture,HUN,Hungary,0.91818567896878,0.91818567896878,0.91818567896878,0.91818567896878,0.95857138716926,0.97700948040839,0.93044281411173,0.96391424848094,0.94332853307865,0.91100948228507,0.89283330515266,0.90388567841641,1.0517570944482,1.0617618558091,1.0401808946857,0.88958568238624,0.9439571058148,0.97931424458808,1.0269285185583,0.88377138001339,0.68262854201517,0.52548568841663,0.25457141886645,0.57577141575131,0.5924285625911,0.61327618033685,0.77759522598314,0.72741427463375,0.70368570408083,0.75056665597484,0.77942856059286,0.80928570293978,0.76057141773886,0.71971427545063,0.67676189392414,0.67257141830683,0.68723808383257,0.6489999900242,0.45990475392364,0.46619046705858,0.32601903906235,0.34728570829552,0.3347142785791,0.34099999286494,0.29752380381661,0.21057142229099,0.15242856428974,0.16814284714688,0.17076189334253,0.16699046477085,0.16091427429454,0.16426665501856,0.16716737085583,0.17251768360853
43,CO2,Agriculture,IRL,Ireland,0.0336285670314,0.0336285670314,0.0336285670314,0.0336285670314,0.020742854630646,0.030642852258274,0.033942851772749,0.033157137400943,0.04258570688628,0.061914275258463,0.085957130204903,0.083285701775766,0.10607141226205,0.104814269519,0.10151427080585,0.13388569532315,0.16342854629326,0.13671426406242,0.098999984289486,0.10842855411825,0.1115714105752,0.11628569600471,0.10999998228949,0.14771426229137,0.10214284086091,0.092714270001886,0.084857128573314,0.097428554859029,0.10842855285903,0.10057141143046,0.10214284200566,0.091142844005657,0.091142844003897,0.12728569514682,0.084857131432531,0.053428562858149,0.079514276007386,0.050914278230878,0.089728557174823,0.11424283843197,0.090671414146251,0.1198476110597,0.090619038764503,0.13566665695878,0.13545713205902,0.1531618912783,0.15148570074493,0.16699046133539,0.16484284265937,0.17379998314483,0.1839095055544,0.17311903044954,0.17711045829526,0.17864803575501
48,CO2,Agriculture,ITA,"Italy, San Marino and the Holy See",1.0350999468211,1.0350999468211,1.0350999468211,1.0350999468211,1.0391856627109,0.99738565457082,0.98999993902686,1.1845951718793,1.5115046663537,1.5217189379107,1.3620094218313,1.2352475173772,1.2774665617347,1.2831236996791,1.2016713208165,1.3069570175509,1.3827522603068,1.2887284473055,1.086904655449,0.97428562296865,0.98947609257672,1.202142750721,1.1204284661111,1.21104751288,1.2293808608079,1.1366665656217,1.2058094176313,1.1712379953508,1.2545236996318,1.282285592102,1.2141903631422,1.2194284589536,1.1853808418985,1.1288094104474,0.96433323138188,0.92714276004306,0.9308094098596,0.96695226271699,0.81766655613463,0.87947608396343,0.93080942645749,0.83652372015493,0.899380850437,0.92504751510572,0.86899990319534,0.95333322768457,0.88471417861606,0.88209513643141,0.84176179936937,0.83547609594803,0.90304752082107,0.82850943372102,0.80056710907718,0.78257243723008
59,CO2,Agriculture,LTU,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2861571393702,0.32119999346384,0.27761904478474,0.28652380697367,0.28547618792779,0.26819047335246,0.3072666592656,0.42638094919498,0.4280047586317,0.46519523564078,0.43449999718901,0.43319047198511,0.4740476142751,0.41108570944793,0.41281428056221,0.41465339982916
60,CO2,Agriculture,LVA,Latvia,0.057591877624254,0.057591877624254,0.057591877624254,0.057591877624254,0.062465036500152,0.062465036500152,0.066075604212749,0.074116316357982,0.075932675575362,0.078103446347353,0.080163463508528,0.080407121452323,0.080318518563671,0.08547963682769,0.08554608899418,0.087517503266702,0.090817960869015,0.093033033085333,0.08638781643638,0.070417145756732,0.066085081942562,0.061753018128391,0.057420954314221,0.053088890500051,0.048756826685881,0.044424762871711,0.0419047619056,0.0576190476202,0.047771426972208,0.081295235239407,0.065947616448652,0.094599996458645,0.085590474534863,0.087057140744366,0.081766666582578,0.063328571344114,0.081452380812897,0.087738095098737,0.10528571400559,0.10114761856563,0.096433332224726,0.097009522671297,0.15410476049671,0.15976190335749,0.1487619036395,0.20061904621193,0.19464761643937,0.18144761643717,0.18176190278204,0.19328571230696,0.20952380783289,0.2112523792331,0.21027809369595,0.20940283390193
71,CO2,Agriculture,NLD,Netherlands,0.0095857135731257,0.0095857135731257,0.0095857135731257,0.0095857135731257,0.018542856633286,0.023099999577651,0.017757142719377,0.00864285694512,0.0050285712011314,0.0075952376681794,0.011209522839797,0.009219046820376,0.0061285713443783,0.0056047614198103,0.0063904759060903,0.0054476184765886,0.006599999601144,0.014352380326491,0.011523808954309,0.011523808954309,0.011523808954309,0.021999999432469,0.021999999432469,0.019904761337189,0.038761904199989,0.040857142295269,0.047142856581109,0.040857142295269,0.032476189910629,0.030904761624914,0.04871428372032,0.038238094958394,0.026714285434354,0.026714285434354,0.031952380672554,0.026714285434354,0.024619047339074,0.041380952104834,0.030904761626674,0.037190475914274,0.041904760771417,0.027238092956194,0.027238092956194,0.027238092956194,0.027238092956194,0.028809521241909,0.030380949527623,0.030380949527623,0.027238092956194,0.11345714163152,0.14451904637427,0.13729047500077,0.1586723800954,0.18464313958502
78,CO2,Agriculture,POL,Poland,2.368038032036,2.368038032036,2.368038032036,2.368038032036,2.6665047099407,2.8851428006141,2.8459094554222,2.9805808752938,3.5201046541608,3.2669999060754,3.4196379975583,3.4137189319002,3.3307475463325,3.7195713561726,3.1828237459364,3.189109435192,3.437814188995,3.2976427575543,3.6876189312369,3.4786189273091,1.6773428210222,1.4147047224009,1.6835237684753,1.7699523367341,1.8328094738688,1.8417142343433,1.9454285229259,1.9168285052394,1.2753713580285,1.3454570597431,1.7179380316617,1.7004951808347,1.4373332762535,1.6956761207179,1.5724761191064,1.6803808781717,1.7563332519838,1.8516665824615,1.7489999186468,1.920914193822,1.8684284809373,1.9779046699958,2.1193332317171,1.9244760991359,1.7348570572174,1.8265237230322,1.9632380038933,2.0226380056608,1.7432380198766,1.8977618325431,1.9051999274958,1.7327094589277,1.6795485617492,1.6527906542266
80,CO2,Agriculture,PRT,Portugal,0.22125714154983,0.22125714154983,0.22125714154983,0.22125714154983,0.1888857131404,0.23822857012635,0.2141857129474,0.23649999843811,0.20915714122963,0.21811428406085,0.16342857021768,0.15305714106997,0.15604285532506,0.13383333139763,0.12079047427957,0.12723333099499,0.13163332973533,0.12754761504738,0.12094761578965,0.12110475707309,0.13388570842649,0.12047618364006,0.10423808868387,0.10580951696958,0.090095231251463,0.083809516963863,0.07280951781912,0.063380948104834,0.062333328483943,0.059190471912514,0.053952377245806,0.052380948960091,0.052380948960091,0.052380948960091,0.052904758769657,0.050809520674377,0.051333330483943,0.047142854293383,0.050180949819045,0.051857140295269,0.055104759057207,0.041380949817109,0.041380949817109,0.041380949817109,0.033523807243794,0.039809521531394,0.033523807243794,0.036771426464158,0.033785712835775,0.036509522245869,0.034780950902634,0.033838093816731,0.033682538432823,0.032065522710446
83,CO2,Agriculture,ROU,Romania,1.0921428328939,1.0921428328939,1.0921428328939,1.0921428328939,1.2414285428964,1.9155713500578,1.571428531482,1.477142825758,1.9328570800528,1.8291428057558,1.5714285406047,1.8982856629106,1.8542856686211,1.8935713786214,1.7442856628952,1.8369999529063,1.3199999657545,1.3199999657545,1.3199999657545,1.2304285243227,1.3592856672089,0.50285713146377,0.50914284229426,0.60028569429552,0.35325712824019,0.34885712858211,0.38342855715951,0.38499998658469,0.52485713029483,0.34885712857683,0.46514283372101,0.45649997986406,0.40071426714883,0.33785712714789,0.46985713172246,0.43842856029326,0.50442855572265,0.55314283086531,0.59714282858023,0.59714282858023,0.81661901706587,0.99261899706895,1.0339999577426,1.0486666307066,0.94285710574842,1.1476142380672,1.1825523340897,1.1970618584482,1.1500761510841,1.0174999655512,1.1424809106798,1.0559999614671,0.85535943491565,0.8442155445587
90,CO2,Agriculture,SVK,Slovakia,0.22245255107826,0.22245255107826,0.22245255107826,0.22245255107826,0.19577288881543,0.20967593927372,0.2074319007423,0.2366016794511,0.2669638280699,0.26793902640637,0.34414660045396,0.32211692309774,0.33035289748566,0.37625725720828,0.37229562601557,0.35366939862457,0.39258210402048,0.23208474034952,0.40683496275071,0.4430154979778,0.38608385961499,0.093823703181065,0.075762322979926,0.06994158664684,0.082552378104847,0.098371426812509,0.070714282240514,0.075428568013451,0.074957139640803,0.053585711465823,0.060028567723702,0.06180951981912,0.07013809196275,0.12361904192245,0.10580951868406,0.1094761856383,0.11209523239665,0.14719046906914,0.10999999430313,0.08223808924964,0.10423808925536,0.068095228383006,0.055523800954309,0.061809515241909,0.068095229527749,0.076266655812143,0.09428570137471,0.060971422691214,0.10664760613862,0.098161891909007,0.12728570057581,0.12901427180439,0.13017609223371,0.13005549053279
91,CO2,Agriculture,SVN,Slovenia,0.0037816639686369,0.0037816639686369,0.0037816639686369,0.0037816639686369,0.0038214709577805,0.0039873334125452,0.0041996373546441,0.0043124238238842,0.0045114587696019,0.0052147155778046,0.0049095286610374,0.0050422186248492,0.0052412535705669,0.0043124238238842,0.0083992747092883,0.0089565725572979,0.0065150772231604,0.0071320855548854,0.0052478880687575,0.0088039790989144,0.0071453545512666,0.0046441487334138,0.0094000730696881,0.0198658991868,0.008957141857212,0.02121428242881,0.00062857142876,0.011785712428603,0.04541427762859,0.053114276057143,0.058142846800201,0.053585705343121,0.063642846371869,0.062699989800484,0.068514274343153,0.07102855954297,0.051228562857225,0.037085708571542,0.025142852857174,0.032999994285746,0.019171425428609,0.001885714285752,0.003352380952448,0.002723809524392,0.003352380953152,0.00251428571504,0.002723809524568,0.002933333334096,0.003352380953328,0.003352380953328,0.003352380953328,0.002723809524568,0.0026799557039578,0.0026799557039578
92,CO2,Agriculture,SWE,Sweden,0.07919999640154,0.07919999640154,0.07919999640154,0.07919999640154,0.063642855001565,0.080457141316253,0.091457141487745,0.067728569858677,0.068514285201666,0.080771428059054,0.06599999948733,0.066314285201622,0.058771428058438,0.063014284429866,0.037242856372265,0.047457141772258,0.032214284257627,0.025299999286142,0.026085712743209,0.020428570228848,0.035514285086531,0.064428570572623,0.11628571371655,0.14457142800283,0.11366666638319,0.094809523525674,0.098999999716234,0.091666666382754,0.09009523809704,0.05971428571548,0.05028571428672,0.0838095238112,0.07542857143008,0.04085714286148,0.04085714286148,0.06285714286896,0.05657142858136,0.06180952381604,0.0534285714314,0.03205714285796,0.034571428573,0.02158095238156,0.01152380952404,0.0089047618481429,0.023780952096034,0.024776190219867,0.012309523667249,0.023623809381761,0.016814285572101,0.019799999715178,0.018176190448155,0.015976190448111,0.015850476185254,0.015330988094572
122,CO2,Buildings,AUT,Austria,14.82991972683,13.66607324234,13.92705344829,15.44981436662,13.6920094753,13.67406715386,14.69574590214,14.32597145665,14.96444146161,16.49358932492,18.1252035369,17.41425163062,17.5059871853,16.31537321165,16.36644499822,17.10136976335,16.56888152889,16.61867752113,14.48898831985,13.52475225428,13.12766095099,14.48027623767,13.76855083413,13.4351204447,12.41369017128,13.56183420868,14.97218081704,13.45299984549,13.50251769519,14.01320776202,12.87403904436,14.05607452576,13.35123706881,14.10790018776,13.624751588,13.27244895412,12.930353308,10.96451422488,11.30549471691,10.38892682083,10.58236797473,9.3261325656,8.91053010922,9.1620156002201,8.15633239351,8.57854891333,8.8127737105801,8.97926794509,8.18775827344,8.42019337541,8.427145813,9.4138129028199,7.9461886781159,7.4332103200767
125,CO2,Buildings,BEL,Belgium,35.1798015351,32.48236693998,35.794949595101,36.83265939534,33.13544352764,34.54791477676,32.45380795131,32.812792827141,36.03456791854,38.22380548288,33.67554873432,30.23218168966,27.69302159475,25.90891478463,26.07137152675,29.38211152062,30.76647606116,30.13927356959,27.66003160684,25.83694575055,26.49980416719,29.53320558976,29.95335438971,29.40354578118,29.35426300293,30.9051298441,35.72030799079,32.82880804707,32.21362237571,30.4657077994,29.14833935386,30.12497520062,28.54091667941,31.07002987678,31.0637544407,30.61018726416,28.29326225215,24.92966221148,28.97487513831,27.00743154469,29.38936538216,24.18282866,25.39062544802,27.69963325776,22.0595269528,24.89578052414,24.75590027071,24.59555968447,24.32331275711,23.84101850648,23.45783184298,24.78579646228,20.865437961335,19.714443356342
129,CO2,Buildings,BGR,Bulgaria,25.66845060515,25.66845060515,26.2086016932,28.14032316646,27.16397518435,29.734992824,29.59718756779,29.16188308366,27.00447047486,29.48903870141,30.84488089384,27.70721837362,27.30825572562,27.53761303613,26.48927226148,23.82215491566,24.47043885642,24.42307474694,14.64462558707,14.54272495802,7.64794307654,5.54279736748,5.35178760631,5.91852595821,5.40462926724,4.07562088482,4.55955903226,3.43689263503,3.53029861678,2.8881664992,2.22542915297,2.05564642026,2.42589879392,2.55338784521,2.12995610756,2.13329483469,2.36423001839,2.07061697478,1.82717583146,1.59334306167,1.74730389977,1.98247315445,1.92638385039,1.66127969794,1.41600098777,1.56616941206,1.59695048616,1.6386274324,1.47559602309,1.43702392678,1.41146723757,1.70349589638,1.7671992327125,1.4516139117285
158,CO2,Buildings,CYP,Cyprus,0.11294615965,0.11294615965,0.12165403537,0.12436742956,0.1036710956,0.10039024894,0.11490310381,0.1147141369,0.11162255194,0.11761675583,0.13250810433,0.12632462524,0.13503250096,0.14083748011,0.14374010535,0.14355114563,0.14645376456,0.16134481108,0.16443669802,0.16153407909,0.18403734991,0.18403734991,0.21769159793,0.20260359791,0.20276846055,0.20575298328,0.20890207386,0.21818506535,0.21536510328,0.20923123214,0.23376678431,0.23376678431,0.2587958039,0.27073441855,0.24324370662,0.55326857063,0.67816961548,0.6556682212,0.63349307629,0.63591666608,0.58271580466,0.63856823333,0.6092993309,0.53609572095,0.48663530988,0.54067422507,0.5400251162,0.54793147574,0.47758410177,0.55437757816,0.52173328828,0.48880032729,0.51811635390276,0.51706479853097
159,CO2,Buildings,CZE,Czechia,42.0359419077,42.0359419077,39.93119490973,36.70033960551,33.60907623506,36.00839418666,37.08654259941,39.4851657441,37.55890277016,41.83117926882,35.46210052129,35.98494408199,34.10575683204,35.86020623615,37.41638578433,38.16461179862,39.14421469805,42.32517082935,40.94057640532,35.6282123773,28.94361568351,27.38294189714,19.33937412744,22.64521532915,21.62215997219,20.60473593759,17.88395690348,16.85115800894,15.46542798919,15.33901711542,15.64084082983,15.84625852867,14.78846452994,16.12197783446,15.6960979612,13.43438336281,14.07077904102,12.26720366671,12.76577332242,12.46532605873,14.43781262478,13.17003101186,13.24334090741,13.30546711248,11.69374255252,12.02810853415,12.55228109877,12.85705985295,12.00607917587,11.43825888238,11.21649139563,11.64694807452,10.656557574875,9.6219122048175
160,CO2,Buildings,DEU,Germany,268.38063974999,255.71051653805,260.69685927527,274.95660176284,250.78945971677,245.25862757179,264.18384475174,259.31601577759,267.17077392501,281.84265299559,254.54450408424,240.20787178762,227.67512197473,220.63027879992,234.78103507244,251.41105292348,261.0866353816,254.31035703793,236.95539972999,205.89590873249,213.49451095723,213.25761099774,196.10132706502,201.2434896908,190.21192319223,192.66979436993,217.50053359806,202.77443019892,194.01525088614,176.56033927267,172.08968871407,188.29558520969,176.21075964565,173.86570430882,164.09023375398,160.73377091062,169.03349318881,130.01908373158,154.07581755604,143.15541075827,150.6985701913,129.85919128062,137.21956493797,147.74244613145,127.03818722543,130.7197488949,134.29926714817,132.42338512045,128.14435213956,130.07861096796,131.27967189918,129.39504048027,128.6030678145,123.63348574136
